NEIGHBOURHOOD_ID,neighbourhood_name,TOT_HOSPITALIZED,TOT_IN_ICU,TOT_INTUBATED,ACTIVE_CASES,FATAL_CASES,RESOLVED_CASES,TOTAL_CASES,INFECT_CLOSE_CONT,INFECT_OB_CONGR,INFECT_OB_HEALTH,INFECT_OB_OTHER,INFECT_NO_INFO,INFECT_COMMUNITY,INFECT_TRAVEL,INFECT_PENDING,P_FATALITY_RATE,P_Hospital_RATE,P_ICU_RATE,P_INFECT_CLOSE_CONT,P_INFECT_OB_CONGR,P_INFECT_OB_HEALTH,P_INFECT_OB_OTHER,P_INFECT_NO_INFO,P_INFECT_COMMUNITY,P_INFECT_TRAVEL,P_INFECT_PENDING,NBH_NIA_IND,NBH_SH_UNITS,NBH_SH_RGI,AGE1_0_to_14,AGE1_15_to_24,AGE1_25_to_54,AGE1_55_to_64,AGE1_65_to_84,AGE1_85_up,COMM_Vehicle_Driver,COMM_Vehicle_PASs,COMM_Public_Transit,COMM_Walk,COMM_Bicycle,COMM_Other,COMM_Tot,EDU_Tot,EDU_None,EDU_HS_Lower,EDU_High_School,EDU_College_Trades,EDU_University,DWEL_SD_House,DWEL_Apart,DWEL_Attached,DWEL_Movable,INCHH_Under_25000,INCHH_25000_50000,INCHH_50000_99999,INCHH_Over_100000,INCHH_25000_99999,INCIND_Pop_with_amount,INCIND_Population_15up,P_INCIND_Total_Avg,INCIND_pop_low_inc,P_INCIND_pop_low_inc,HH_1_Person,HH_2_Persons,HH_3_Persons,HH_4_Persons,HH_5_Persons,P_HH_Avg_Size,HH_Tot,IMM_Before_1981,IMM_1981_2000,IMM_2001_2016,IMM_Non_Imm,IMM_Non_Perm_res,IMM_No,IMM_Yes,IND_Cat_11,IND_Cat_21,IND_Cat_22,IND_Cat_23,IND_Cat_31,IND_Cat_41,IND_Cat_44,IND_Cat_48,IND_Cat_51,IND_Cat_52,IND_Cat_53,IND_Cat_54,IND_Cat_55,IND_Cat_56,IND_Cat_61,IND_Cat_62,IND_Cat_71,IND_Cat_72,IND_Cat_81,IND_Cat_91,IND_Tot,IND_Ess_Yes,IND_Ess_NO,OCC_NA,OCC_Cat_0,OCC_Cat_1,OCC_Cat_2,OCC_Cat_3,OCC_Cat_4,OCC_Cat_5,OCC_Cat_6,OCC_Cat_7,OCC_Cat_8,OCC_Cat_9,OCC_Tot,OCC_Ess_No,OCC_Ess_Yes,VM_Black,VM_South_ASian,VM_EASt_ASian,VM_SOUTheASt_ASian,VM_West_ASian,VM_Latin_American,VM_Multiple,VM_Not_Vismin,VM_Other,VM_Mult_Oth,VM_No,VM_Yes,POP_population,POP_land_area,POP_density,AGE_00_to_19,AGE_20_to_39,AGE_40_to_64,AGE_65_UP,P_AGE1_0_to_14,P_AGE1_15_to_24,P_AGE1_25_to_54,P_AGE1_55_to_64,P_AGE1_65_to_84,P_AGE1_85_UP,P_AGE_00_to_19,P_AGE_20_to_39,P_AGE_40_to_64,P_AGE_65_up,P_COMM_Bicycle,P_COMM_Other,P_COMM_Public_Transit,P_COMM_Vehicle_Driver,P_COMM_Vehicle_PASs,P_COMM_Walk,P_DWEL_Apart,P_DWEL_Attached,P_DWEL_Movable,P_DWEL_SD_House,P_EDU_College_Trades,P_EDU_High_School,P_EDU_HS_Lower,P_EDU_None,P_EDU_University,P_HH_1_Person,P_HH_2_Persons,P_HH_3_Persons,P_HH_4_Persons,P_HH_5_Persons,P_IMM_1981_2000,P_IMM_2001_2016,P_IMM_Before_1981,P_IMM_Non_Imm,P_IMM_1Non_Perm_Res,P_IMM_Yes,P_IMM_No,P_INC_25000_50000,P_INC_50000_99999,P_INC_Over_100000,P_INC_Under_25000,P_INC_25000_99999,P_IND_Cat_11,P_IND_Cat_21,P_IND_Cat_22,P_IND_Cat_23,P_IND_Cat_31,P_IND_Cat_41,P_IND_Cat_44,P_IND_Cat_48,P_IND_Cat_51,P_IND_Cat_52,P_IND_Cat_53,P_IND_Cat_54,P_IND_Cat_55,P_IND_Cat_56,P_IND_Cat_61,P_IND_Cat_62,P_IND_Cat_71,P_IND_Cat_72,P_IND_Cat_81,P_IND_Cat_91,P_IND_Ess_Yes,P_IND_Ess_No,P_NBH_SH_UNITS,NIA_IND,P_OCC_0,P_OCC_1,P_OCC_2,P_OCC_3,P_OCC_4,P_OCC_5,P_OCC_6,P_OCC_7,P_OCC_8,P_OCC_9,P_OCC_NA,P_OCC_Ess_Yes,P_OCC_Ess_No,P_VM_Black,P_VM_EASt_ASian,P_VM_Latin_American,P_VM_Multiple,P_VM_Not_Vismin,P_VM_Other,P_VM_SOUTh_ASian,P_VM_SOUTheASt_ASian,P_VM_West_ASian,P_VM_No,P_VM_Yes,P_VM_Mult_Oth,INFECTION_RATE
88,High Park North,23,4,3,26,6,281,313,24,2,44,15,91,86,6,3,0.0191693291,0.0734824281,0.0127795527,0.0766773163,0.0063897764,0.1405750799,0.0479233227,0.2907348243,0.2747603834,0.0191693291,0.0095846645,0,788,640,"2,850","1,890","11,660","2,585","3,180",550,"3,665",235,"6,260",520,565,90,"11,350","14,160",505,2335,"1,830",2670,9145,"1,370","6,515","3,120",0,2020,2095,3340,3555,5435,"18,250","18,975","57,465","3,300",15,"4,745","3,555","1,335","1,050",330,2,"11,020","2,135",2595,2950,"13,340",805,14145,7680,30,25,70,540,630,400,955,440,830,"1,160",265,"2,260",50,505,"1,480","1,265",455,970,520,615,"13,450",5825,7640,260,"1,860","2,290","1,435",760,"2,190","1,385","2,605",720,45,150,"13,715",9160,4540,755,950,1385,565,445,690,270,"16,640",125,540,"16,640",5185,"22,162",2,"11,726",3630,8010,7310,3180,0.1285985019,0.0852811118,0.5261258009,0.1166410974,0.1434888548,0.0248172548,0.1637938814,0.3614294739,0.3298438769,0.1434888548,0.0497797357,0.0079295154,0.5515418502,0.322907489,0.0207048458,0.045814978,0.5911978221,0.2831215971,0,0.1243194192,0.188559322,0.1292372881,0.1649011299,0.0356638418,0.6458333333,0.4305807623,0.3225952813,0.1211433757,0.0952813067,0.0299455535,0.1170923202,0.1331107301,0.0963360708,0.6019312336,0.0363234365,0.346539121,0.6382546702,0.1901088929,0.3030852995,0.3225952813,0.1833030853,0.4931941924,0.0022304833,0.0018587361,0.005204461,0.0401486989,0.0468401487,0.029739777,0.0710037175,0.0327137546,0.0617100372,0.0862453532,0.0197026022,0.1680297398,0.0037174721,0.0375464684,0.1100371747,0.0940520446,0.0338289963,0.0721189591,0.03866171,0.0457249071,0.4330855019,0.5680297398,0.0087798465,0,0.1356179366,0.1669704703,0.1046299672,0.0554137805,0.1596791834,0.1009843237,0.1899380241,0.0524972658,0.0032810791,0.0109369304,0.018957346,0.3310244258,0.6678818812,0.0340673224,0.0624943597,0.0311343742,0.012183016,0.7508347622,0.0056402852,0.0428661673,0.025494089,0.0200794152,0.7508347622,0.233959029,0.0243660319,0.014
89,Runnymede-Bloor West Village,8,1,1,8,0,89,97,7,0,4,3,27,39,5,0,0,0.0824742268,0.0103092784,0.0721649485,0,0.0412371134,0.0309278351,0.2783505155,0.4020618557,0.0515463918,0,0,4,4,"2,050",960,"4,605","1,215","1,245",195,"2,195",95,"1,960",255,265,30,"4,790","5,820",155,950,795,1085,3780,"2,025",0,"1,795",0,285,485,920,2110,1405,"7,720","8,020","71,888",580,6,840,"1,135",745,840,255,3,"3,815","1,175",680,470,"7,585",145,7730,2325,10,10,35,230,235,205,360,200,375,445,130,"1,005",50,190,775,495,195,210,250,310,"5,720",2170,3545,105,985,"1,015",550,270,"1,100",575,785,330,25,80,"5,825",4225,1595,215,245,615,195,45,120,75,"8,465",75,150,"8,465",1585,"10,070",2,"6,333",2525,2510,3780,1245,0.2035749752,0.0953326713,0.4572989076,0.1206554121,0.1236345581,0.0193644489,0.2507447865,0.2492552135,0.3753723932,0.1236345581,0.0553235908,0.006263048,0.4091858038,0.4582463466,0.0198329854,0.0532359081,0,0.4705111402,0,0.5307994758,0.1864261168,0.1365979381,0.1632302405,0.0266323024,0.6494845361,0.2201834862,0.2975098296,0.1952817824,0.2201834862,0.0668414155,0.0675273088,0.046673287,0.1166832175,0.7532274081,0.0143992056,0.2308838133,0.7676266137,0.127129751,0.2411533421,0.5530799476,0.0747051114,0.3682830931,0.0017482517,0.0017482517,0.0061188811,0.0402097902,0.0410839161,0.0358391608,0.0629370629,0.034965035,0.0655594406,0.0777972028,0.0227272727,0.1756993007,0.0087412587,0.0332167832,0.1354895105,0.0865384615,0.0340909091,0.0367132867,0.0437062937,0.0541958042,0.3793706294,0.6197552448,0.0000445677,0,0.1690987124,0.174248927,0.0944206009,0.0463519313,0.1888412017,0.0987124464,0.1347639485,0.0566523605,0.0042918455,0.0137339056,0.0180257511,0.2738197425,0.7253218884,0.0213505462,0.0610724926,0.0119165839,0.0074478649,0.8406156902,0.0074478649,0.0243296922,0.0193644489,0.004468719,0.8406156902,0.1573982125,0.0148957299,0.010
90,Junction Area,24,5,3,18,9,318,345,27,14,30,11,127,83,3,2,0.0260869565,0.0695652174,0.0144927536,0.0782608696,0.0405797101,0.0869565217,0.031884058,0.368115942,0.2405797101,0.0086956522,0.0057971014,0,84,48,"2,190","1,465","7,470","1,750","1,500",175,"2,860",285,"3,335",535,525,45,"7,580","9,070",685,2335,"1,650",2010,4725,740,720,"4,575",0,890,1125,1895,2110,3020,"11,575","12,010","49,709","1,860",13,"1,990","1,860",970,815,400,2,"6,030","1,335",1965,1220,"9,355",180,9535,4520,20,10,0,540,535,285,840,260,505,500,195,"1,010",50,415,975,735,390,535,465,420,"8,710",4325,4360,180,"1,130","1,295",650,410,"1,365",955,"1,885",670,55,290,"8,890",5395,3490,550,525,1070,1010,65,490,245,"9,925",205,490,"9,925",4160,"14,366",3,"5,442",2835,4895,5155,1490,0.1524432688,0.1019768899,0.5199777252,0.1218153975,0.1044131978,0.0121815397,0.1973409439,0.3407350689,0.3588333565,0.1037171098,0.0692612137,0.0059366755,0.4399736148,0.3773087071,0.0375989446,0.0705804749,0.1194029851,0.7587064677,0,0.1227197347,0.2216097023,0.1819184123,0.2574421169,0.0755237045,0.5209481808,0.3300165837,0.3084577114,0.1608623549,0.1351575456,0.0663349917,0.1367812892,0.0849227342,0.0929277461,0.6511903105,0.0125295837,0.3146317695,0.6637198942,0.1865671642,0.3142620232,0.3499170813,0.1475953566,0.5008291874,0.0022962113,0.0011481056,0,0.0619977038,0.061423651,0.0327210103,0.0964408726,0.0298507463,0.0579793341,0.0574052813,0.0223880597,0.1159586682,0.0057405281,0.0476463835,0.1119402985,0.0843857635,0.0447761194,0.061423651,0.0533869116,0.0482204363,0.4965556831,0.5005740528,0.0009359227,0,0.1271091114,0.1456692913,0.0731158605,0.0461192351,0.1535433071,0.107424072,0.2120359955,0.0753655793,0.0061867267,0.0326209224,0.0202474691,0.392575928,0.6068616423,0.0382848392,0.0744814145,0.0341083113,0.0170541556,0.6908673256,0.0142698037,0.0365446192,0.0703048865,0.0045245719,0.6908673256,0.289572602,0.0341083113,0.024
91,Weston-Pellam Park,29,3,0,13,4,424,441,36,2,21,14,180,105,1,4,0.0090702948,0.0657596372,0.0068027211,0.0816326531,0.0045351474,0.0476190476,0.0317460317,0.4081632653,0.2380952381,0.0022675737,0.0090702948,1,734,611,"1,675","1,415","5,275","1,415","1,325",150,"2,070",415,"2,200",225,205,70,"5,185","6,655","1,765",3530,"1,765",1570,1555,505,500,"3,220",0,970,885,1230,1135,2115,"8,960","9,415","33,528","2,055",19,"1,195","1,115",800,660,460,3,"4,225","1,740",2455,1185,"5,430",290,5720,5380,15,0,10,755,480,135,655,250,195,255,125,435,0,485,390,540,125,485,285,195,"5,795",3935,1880,170,490,830,225,210,690,310,"1,710",995,35,300,"5,965",2545,3420,"1,255",410,325,810,110,780,255,"6,885",275,510,"6,885",4220,"11,098",1,"7,601",2300,3595,3870,1335,0.1509280952,0.1275004505,0.4753108668,0.1275004505,0.1193908812,0.0135159488,0.2072445486,0.32393224,0.3487114795,0.1202919445,0.0395371263,0.0135004822,0.4243008679,0.3992285439,0.0800385728,0.0433944069,0.1183431953,0.7621301775,0,0.1195266272,0.2359128475,0.2652141247,0.5304282494,0.2652141247,0.2336589031,0.2828402367,0.2639053254,0.1893491124,0.1562130178,0.1088757396,0.221211029,0.1067759957,0.1567850063,0.4892773473,0.0261308344,0.484772031,0.5154081817,0.2094674556,0.2911242604,0.2686390533,0.2295857988,0.500591716,0.0025884383,0,0.0017256255,0.1302847282,0.0828300259,0.0232959448,0.1130284728,0.0431406385,0.033649698,0.0440034513,0.0215703192,0.075064711,0,0.0836928387,0.067299396,0.0931837791,0.0215703192,0.0836928387,0.0491803279,0.033649698,0.6790336497,0.3244176014,0.0081781819,1,0.0821458508,0.1391450126,0.0377200335,0.0352053646,0.1156747695,0.051969824,0.2866722548,0.1668063705,0.0058675608,0.050293378,0.0284995809,0.5733445096,0.4266554904,0.1130834385,0.0292845558,0.0702829339,0.022977113,0.6203820508,0.0247792395,0.0369435934,0.0729861236,0.0099116958,0.6203820508,0.3802486935,0.045954226,0.040
92,Corso Italia-Davenport,21,2,1,15,5,416,436,41,5,18,22,157,116,0,2,0.0114678899,0.0481651376,0.004587156,0.0940366972,0.0114678899,0.0412844037,0.0504587156,0.3600917431,0.2660550459,0,0.004587156,0,59,35,"1,910","1,545","6,930","1,740","2,015",300,"2,980",500,"3,020",330,355,70,"7,255","8,635","1,680",3550,"1,870",1965,3100,"1,240",0,"4,245",0,780,1170,1710,1850,2880,"11,745","12,200","41,717","1,865",13,"1,285","1,790","1,135",835,455,3,"5,490","2,435",2180,1470,"7,590",420,8010,6085,20,0,35,985,415,230,815,285,435,460,165,695,10,525,700,610,325,600,410,375,"8,105",4645,3450,205,880,"1,120",400,260,"1,050",705,"2,065","1,280",85,250,"8,310",4155,4145,655,325,570,465,125,"1,135",185,"10,570",65,370,"10,570",3525,"14,133",2,"7,478",2530,4795,4780,2010,0.1351446968,0.109318616,0.4903417533,0.1231161112,0.1425741173,0.0212269157,0.179013656,0.3392768697,0.338215524,0.1422203354,0.0489317712,0.0096485183,0.4162646451,0.4107512061,0.0689179876,0.0454858718,0,0.7732240437,0,0.2258652095,0.2275622467,0.2165605096,0.4111175449,0.1945570353,0.3590040533,0.2340619308,0.3260473588,0.2067395264,0.1520947177,0.0828779599,0.154248921,0.1040118871,0.1722917993,0.5370409679,0.029717682,0.4305526074,0.56675865,0.2131147541,0.3114754098,0.3369763206,0.1420765027,0.5245901639,0.0024676126,0,0.004318322,0.1215299198,0.0512029611,0.0283775447,0.1005552128,0.0351634793,0.0536705737,0.0567550895,0.0203578038,0.0857495373,0.0012338063,0.0647748304,0.0863664405,0.0752621838,0.0400987045,0.0740283775,0.050586058,0.046267736,0.5731030228,0.4256631709,0.0006573743,0,0.1058965102,0.1347773767,0.0481347774,0.0312876053,0.1263537906,0.0848375451,0.2484957882,0.1540312876,0.0102286402,0.0300842359,0.0246690734,0.4987966306,0.5,0.0463454327,0.0403311399,0.0803084978,0.0130899314,0.7478949975,0.0045991651,0.0229958254,0.0329017194,0.0088445482,0.7478949975,0.2494162598,0.0261798627,0.031
93,Dovercourt-Wallace Emerson-Junction,48,14,8,37,8,832,877,67,8,31,27,354,252,12,18,0.0091220068,0.054732041,0.015963512,0.0763968073,0.0091220068,0.0353477765,0.0307867731,0.4036488027,0.2873432155,0.0136830103,0.0205245154,0,1132,547,"4,480","3,925","19,790","3,935","4,515",595,"5,825",820,"8,950","1,215","1,980",310,"19,090","23,465","3,395",8410,"5,015",4855,10220,"1,635","2,265","11,420",5,2745,3270,4840,4425,8110,"30,700","31,745","39,740","6,185",17,"4,655","5,020","2,675","1,905","1,065",2,"15,320","5,065",5745,3585,"20,635","1,185",21820,14395,35,20,95,"1,775","1,120",555,"2,320",590,"1,415","1,185",500,"2,300",65,"1,100","2,020","1,720",865,"2,225","1,140",810,"21,830",11990,9865,485,"2,295","3,115","1,345",825,"3,080","2,220","5,820","2,410",120,630,"22,330",12055,10290,"2,110","2,105",3505,1610,390,"1,510",645,"23,935",425,1290,"23,935",12300,"36,625",4,"9,819",5925,14610,11580,4515,0.1223208191,0.1071672355,0.5403412969,0.107440273,0.1232764505,0.0162457338,0.161774744,0.3989078498,0.3161774744,0.1232764505,0.1037192247,0.0162388685,0.4688318491,0.3051335778,0.0429544264,0.0636458879,0.147845953,0.7454308094,0.0003263708,0.1067232376,0.2069038994,0.2137225655,0.3584061368,0.1446835713,0.435542297,0.3038511749,0.3276762402,0.1746083551,0.1243472585,0.0695169713,0.1568600683,0.097883959,0.1382935154,0.5634129693,0.0323549488,0.3930375427,0.5957679181,0.2134464752,0.315926893,0.2888381201,0.1791775457,0.5293733681,0.0016032982,0.0009161704,0.0043518094,0.0813101237,0.0513055428,0.0254237288,0.1062757673,0.027027027,0.0648190563,0.0542830967,0.0229042602,0.1053595969,0.0029775538,0.0503893724,0.0925332112,0.0787906551,0.0396243701,0.1019239579,0.0522217132,0.0371049015,0.5492441594,0.4519010536,0.0126126728,0,0.1027765338,0.1394984326,0.0602328706,0.0369458128,0.1379310345,0.0994178236,0.2606359158,0.1079265562,0.0053739364,0.0282131661,0.0217196597,0.460815047,0.539856695,0.0576109215,0.0956996587,0.0412286689,0.0176109215,0.6535153584,0.0116040956,0.0574744027,0.0439590444,0.0106484642,0.6535153584,0.3358361775,0.035221843,0.024
94,Wychwood,35,5,3,17,18,273,308,23,4,91,17,67,64,1,4,0.0584415584,0.1136363636,0.0162337662,0.0746753247,0.012987013,0.2954545455,0.0551948052,0.2175324675,0.2077922078,0.0032467532,0.012987013,0,1229,542,"1,860","1,320","6,420","1,595","3,150",880,"2,190",195,"3,005",525,610,55,"6,595","7,915",645,2015,"1,370",1630,4265,920,"1,295","3,680",0,1145,1170,1680,1895,2850,"11,030","11,380","54,460","2,055",16,"2,075","1,870",875,750,330,2,"5,890","2,055",1340,970,"8,525",385,8910,4365,10,20,30,350,325,230,640,215,480,415,190,"1,060",30,380,915,730,335,645,390,365,"7,745",3675,4080,135,"1,020","1,215",525,415,"1,430",735,"1,690",480,75,160,"7,875",4925,2955,865,255,1000,605,150,445,260,"9,605",70,520,"9,605",3650,"14,349",2,"8,541",2370,4370,4475,3140,0.1296257579,0.0919924733,0.4474179385,0.111157572,0.2195274932,0.0613283156,0.1651683044,0.3045508398,0.3118684229,0.2188305805,0.0924943139,0.0083396513,0.4556482183,0.3320697498,0.0295678544,0.0796057619,0.2198641766,0.6247877759,0,0.156196944,0.2059380922,0.1730890714,0.2545799116,0.0814908402,0.5388502843,0.3522920204,0.3174872666,0.1485568761,0.1273344652,0.0560271647,0.0933862987,0.0676005297,0.1432155551,0.594118057,0.0268311381,0.3042023834,0.6209491951,0.1986417657,0.285229202,0.3217317487,0.1943972835,0.4838709677,0.0012911556,0.0025823112,0.0038734668,0.0451904454,0.0419625565,0.0296965784,0.0826339574,0.0277598451,0.061975468,0.0535829567,0.0245319561,0.1368624919,0.0038734668,0.0490639122,0.118140736,0.0942543577,0.0432537121,0.0832795352,0.0503550678,0.0471271788,0.4744996772,0.5267914784,0.0136934407,0,0.1295238095,0.1542857143,0.0666666667,0.0526984127,0.1815873016,0.0933333333,0.2146031746,0.060952381,0.0095238095,0.0203174603,0.0171428571,0.3752380952,0.6253968254,0.0602829465,0.0696912677,0.0310126141,0.0181197296,0.6693846261,0.0048783887,0.0177712733,0.0421632169,0.0104536902,0.6693846261,0.254373127,0.0362394592,0.021
95,Annex,77,9,6,8,38,583,629,48,3,267,8,141,84,20,1,0.0604133545,0.1224165342,0.0143084261,0.0763116057,0.0047694754,0.4244833068,0.012718601,0.2241653418,0.13354531,0.0317965024,0.0015898251,0,1436,830,"2,360","3,750","15,040","3,480","5,910","1,040","3,290",290,"6,200","3,200","1,675",225,"14,910","17,915",450,2510,"2,060",2370,13040,645,"8,165","7,125",0,3350,2655,4015,5925,6670,"25,615","26,300","112,766","5,410",19,"7,885","5,220","1,540",885,390,2,"15,925","3,075",2420,2765,"19,030","1,350",20380,8260,10,35,35,395,490,400,"1,215",235,"1,260","1,820",675,"3,475",55,495,"2,425","1,525",785,"1,285",780,770,"18,200",6420,11745,360,"2,645","3,410","1,365","1,020","3,955","2,005","3,200",415,60,120,"18,560",13380,5175,935,"1,125",3005,540,640,405,480,"21,380",125,960,"21,380",7255,"30,526",3,"10,863",3385,12460,8775,5940,0.0773111446,0.1228460984,0.492694752,0.1140011793,0.1936054511,0.034069318,0.1108890782,0.4081766363,0.2874598703,0.1945882199,0.1123407109,0.0150905433,0.4158283032,0.220657277,0.0194500335,0.2146210597,0.5127158556,0.4474097331,0,0.0405023548,0.1322913759,0.1149874407,0.1401060564,0.0251186157,0.7278816634,0.495133438,0.3277864992,0.0967032967,0.0555729984,0.0244897959,0.0792766822,0.0905785232,0.1007338007,0.6234030007,0.0442245954,0.2705890061,0.6676275961,0.1667189953,0.2521193093,0.3720565149,0.2103610675,0.4188383046,0.0005494505,0.0019230769,0.0019230769,0.0217032967,0.0269230769,0.021978022,0.0667582418,0.0129120879,0.0692307692,0.1,0.0370879121,0.1909340659,0.003021978,0.0271978022,0.1332417582,0.0837912088,0.0431318681,0.0706043956,0.0428571429,0.0423076923,0.3527472527,0.6453296703,0.0159998217,0,0.1425107759,0.1837284483,0.0735452586,0.0549568966,0.2130926724,0.1080280172,0.1724137931,0.0223599138,0.0032327586,0.0064655172,0.0193965517,0.278825431,0.7209051724,0.0306296272,0.0984406735,0.0132673786,0.0157243006,0.7003865557,0.0040948699,0.0368538295,0.0176898382,0.0209657341,0.7003865557,0.2376662517,0.0314486012,0.021
96,Casa Loma,22,3,1,5,13,212,230,10,3,102,7,48,37,10,0,0.0565217391,0.0956521739,0.0130434783,0.0434782609,0.0130434783,0.4434782609,0.0304347826,0.2086956522,0.1608695652,0.0434782609,0,0,97,49,"1,200","1,080","4,555","1,465","2,675",395,"2,040",130,"1,970",630,215,100,"5,090","5,925",115,830,715,870,4225,875,"2,680","1,850",0,715,825,1350,2535,2175,"9,365","9,640","165,047","1,260",12,"2,275","1,905",555,435,245,2,"5,405","1,240",840,805,"7,715",295,8010,2885,15,10,0,150,170,150,430,85,425,590,325,"1,445",25,200,695,650,150,300,305,250,"6,365",2290,4080,105,"1,125","1,330",365,415,"1,255",600,"1,100",130,0,25,"6,475",4675,1775,280,360,610,140,130,225,100,"9,025",40,200,"9,025",1885,"10,968",2,"5,683",1655,3160,3475,2685,0.1094091904,0.0984682713,0.4152990518,0.1335703866,0.2438913202,0.0360138585,0.1508935084,0.288110868,0.3168307805,0.2448030635,0.0422396857,0.0196463654,0.3870333988,0.4007858546,0.025540275,0.1237721022,0.4958371878,0.3422756707,0,0.1618871415,0.146835443,0.1206751055,0.1400843882,0.0194092827,0.7130801688,0.420906568,0.3524514339,0.1026827012,0.0804810361,0.0453283996,0.0765864333,0.0733953319,0.1130561634,0.7034099198,0.026896426,0.2630379285,0.7303063457,0.1526364477,0.2497687327,0.4690101758,0.1322849214,0.4024051804,0.0023566379,0.0015710919,0,0.0235663786,0.0267085625,0.0235663786,0.0675569521,0.0133542812,0.0667714061,0.0926944226,0.051060487,0.2270227808,0.0039277298,0.0314218382,0.1091908877,0.1021209741,0.0235663786,0.0471327573,0.0479183032,0.0392772977,0.3597800471,0.6410054988,0.0010807679,0,0.1737451737,0.2054054054,0.0563706564,0.0640926641,0.1938223938,0.0926640927,0.1698841699,0.0200772201,0,0.0038610039,0.0162162162,0.2741312741,0.722007722,0.0255288111,0.0556163384,0.0205142232,0.0091174325,0.8228482859,0.003646973,0.0328227571,0.0127644055,0.0118526623,0.8228482859,0.1718636032,0.0182348651,0.021
97,Yonge-St.Clair,17,1,1,4,9,136,149,8,1,22,2,52,42,8,2,0.0604026846,0.1140939597,0.0067114094,0.0536912752,0.0067114094,0.1476510067,0.0134228188,0.3489932886,0.2818791946,0.0536912752,0.0134228188,0,0,0,"1,210",920,"5,960","1,540","2,905",470,"2,050",155,"3,170",715,155,95,"6,345","7,400",140,1040,900,1185,5180,520,"4,315","2,175",0,965,1190,2030,2860,3220,"10,805","11,095","114,174","1,500",12,"3,465","2,425",595,395,135,2,"7,020","1,245",970,1370,"8,325",395,8720,3585,20,15,30,205,175,190,595,110,425,955,315,"1,515",70,240,710,670,250,425,380,255,"7,585",2800,4750,120,"1,300","1,630",665,450,"1,305",690,"1,290",205,30,20,"7,710",5590,2115,235,560,825,280,315,160,120,"9,740",65,240,"9,740",2560,"12,528",1,"10,708",1530,4155,3935,2900,0.0965836526,0.0734355045,0.475734355,0.1229246488,0.2318805875,0.0375159642,0.1221264368,0.3316570881,0.314096424,0.2314814815,0.024428684,0.0149724192,0.499605989,0.3230890465,0.024428684,0.1126871552,0.6146723647,0.3098290598,0,0.0740740741,0.1601351351,0.1216216216,0.1405405405,0.0189189189,0.7,0.4935897436,0.3454415954,0.0847578348,0.0562678063,0.0192307692,0.0774265645,0.1093550447,0.0993773946,0.6645114943,0.0315293742,0.2861590038,0.6960408685,0.1695156695,0.2891737892,0.4074074074,0.1374643875,0.4586894587,0.0026367831,0.0019775873,0.0039551747,0.027027027,0.0230718523,0.0250494397,0.078444298,0.0145023072,0.0560316414,0.1259063942,0.0415293342,0.1997363217,0.0092287409,0.0316413975,0.0936058009,0.0883322347,0.0329597891,0.0560316414,0.0500988794,0.0336189848,0.3691496374,0.6262359921,0,0,0.168612192,0.2114137484,0.0862516213,0.0583657588,0.1692607004,0.0894941634,0.1673151751,0.0265888457,0.0038910506,0.0025940337,0.0155642023,0.2743190661,0.7250324254,0.0187579821,0.0658524904,0.0127713921,0.0095785441,0.777458493,0.005188378,0.0446998723,0.0223499361,0.0251436782,0.777458493,0.2043422733,0.0191570881,0.012
